CustomerID,Recency,Frequency,Monetary,Recency_log,Monetary_log,R_Score,F_Score,M_Score,RFM_Score
15345,46,1,393.54,3.8501476017100584,5.9777205293157225,3,1,2,312
15348,73,1,158.04,4.30406509320417,5.069155742908264,2,1,1,211
15349,159,2,463.90999999999997,5.075173815233827,6.141843838467353,1,2,2,122
15351,13,7,1934.66,2.6390573296152584,7.568203632578843,4,4,4,444
15353,255,2,770.12,5.545177444479562,6.647844003475713,1,2,3,123
15355,30,2,277.05,3.4339872044851463,5.627800953633573,3,2,1,321
15356,32,10,2718.03,3.4965075614664802,7.908030478039789,3,5,5,355
15360,40,1,427.93,3.713572066704308,6.061293735451147,3,1,2,312
15364,96,2,913.19,4.574710978503383,6.818038427312331,1,2,3,123
15365,26,7,2314.32,3.295836866004329,7.74730318590928,3,4,4,344
15366,76,2,602.51,4.343805421853684,6.40276261040859,2,2,2,222
15367,58,4,1877.59,4.07753744390572,7.538276774433291,2,4,4,244
15368,22,1,446.94000000000005,3.1354942159291497,6.104659294874325,4,1,2,412
15370,41,7,2386.05,3.7376696182833684,7.77781357291459,3,4,4,344
15372,138,1,2007.3999999999999,4.9344739331306915,7.605093664160551,1,1,4,114
15373,9,12,2415.91,2.302585092994046,7.79024514376692,4,5,4,454
15374,129,1,168.0,4.867534450455582,5.1298987149230735,1,1,1,111
15376,41,3,1221.56,3.7376696182833684,7.108702299899257,3,3,3,333
15379,170,7,3703.29,5.14166355650266,8.217246886437776,1,4,5,145
15380,9,5,1690.2600000000002,2.302585092994046,7.433229092253918,4,4,4,444
15381,214,2,596.85,5.3706380281276624,6.393339886365589,1,2,2,122
15384,170,2,642.41,5.14166355650266,6.46678215711498,1,2,2,122
15385,41,1,316.88,3.7376696182833684,5.761673953071979,3,1,1,311
15386,187,1,394.14,5.236441962829949,5.979240132485259,1,1,2,112
15388,271,1,140.54,5.605802066295998,4.952582362647639,1,1,1,111
15389,173,1,500.0,5.159055299214529,6.2166061010848646,1,1,2,112
15392,5,4,1535.53,1.791759469228055,7.337281906274171,5,4,4,544
15393,17,2,231.86,2.8903717578961645,5.45043741460887,4,2,1,421
15394,10,4,2183.54,2.3978952727983707,7.6891605590501255,4,4,4,444
15396,113,1,288.18,4.736198448394496,5.66704933159998,1,1,1,111
15398,17,2,1345.53,2.8903717578961645,7.205286191988605,4,2,4,424
15399,2,3,815.77,1.0986122886681098,6.705357537478585,5,3,3,533
15400,93,5,716.2,4.543294782270004,6.575354741730978,2,4,3,243
15402,149,2,626.77,5.0106352940962555,6.4421738573469876,1,2,2,122
15405,190,1,349.1,5.25227342804663,5.85821882796062,1,1,1,111
15406,32,2,510.71000000000004,3.4965075614664802,6.237758058320892,3,2,2,322
15407,34,4,1046.74,3.5553480614894135,6.954390742498122,3,4,3,343
15408,265,1,267.18,5.583496308781699,5.591658396851496,1,1,1,111
15410,85,8,3450.84,4.454347296253507,8.146662701187065,2,5,5,255
15411,27,4,1348.93,3.332204510175204,7.207808018236269,3,4,4,344
15412,172,1,190.53,5.153291594497779,5.25504445431457,1,1,1,111
15414,10,3,774.9000000000001,2.3978952727983707,6.654023645899904,4,3,3,433
15416,65,4,3984.32,4.189654742026425,8.290372889129587,2,4,5,245
15417,86,1,508.8,4.465908118654584,6.234018491942015,2,1,2,212
15419,25,1,135.86,3.258096538021482,4.918958505524352,3,1,1,311
15421,59,4,950.36,4.0943445622221,6.857892539809733,2,4,3,243
15424,255,2,383.34,5.545177444479562,5.951527577504281,1,2,1,121
15426,20,5,1404.07,3.044522437723423,7.247842402590825,4,4,4,444
15427,34,3,1430.54,3.5553480614894135,7.266506066865208,3,3,4,334
15429,27,2,397.35,3.332204510175204,5.987331015826375,3,2,2,322
15432,24,1,171.19,3.2188758248682006,5.148598518298095,3,1,1,311
15433,214,2,533.3,5.3706380281276624,6.2809574789637255,1,2,2,122
15434,9,5,1041.48,2.302585092994046,6.94935776883665,4,4,3,443
15435,23,1,149.29,3.1780538303479458,5.012566760946003,4,1,1,411
15436,13,3,1067.75,2.6390573296152584,6.97424502025097,4,3,3,433
15437,263,1,200.16,5.575949103146316,5.304100611303764,1,1,1,111
15438,132,1,156.57999999999998,4.890349128221754,5.059933265817542,1,1,1,111
15440,55,3,383.68,4.02535169073515,5.952411819844281,2,3,1,231
15442,249,1,594.0,5.521460917862246,6.38856140554563,1,1,2,112
15443,2,7,3213.59,1.0986122886681098,8.075455101323259,5,4,5,545
15444,10,2,1411.21,2.3978952727983707,7.252911132207154,4,2,4,424
15445,265,1,113.5,5.583496308781699,4.740574822994295,1,1,1,111
15449,27,3,974.52,3.332204510175204,6.882970662159506,3,3,3,333
15450,31,1,429.84,3.4657359027997265,6.0657367914825695,3,1,2,312
15452,30,3,528.48,3.4339872044851463,6.27189539284557,3,3,2,332
15453,2,7,1371.77,1.0986122886681098,7.224585875348061,5,4,4,544
15456,284,3,434.59000000000003,5.652489180268651,6.076701433954154,1,3,2,132
15457,263,1,237.07,5.575949103146316,5.472564748074418,1,1,1,111
15458,26,1,161.64,3.295836866004329,5.091539169320091,3,1,1,311
15462,95,3,234.6,4.564348191467836,5.462135451777431,1,3,1,131
15463,30,1,126.14,3.4339872044851463,4.845288841508263,3,1,1,311
15466,86,1,334.53,4.465908118654584,5.815711371192059,2,1,1,211
15467,10,3,524.88,2.3978952727983707,6.265073049828404,4,3,2,432
15468,52,2,467.51,3.970291913552122,6.149557446167864,2,2,2,222
15469,51,2,538.55,3.9512437185814275,6.290735458809743,2,2,2,222
15471,3,1,454.48,1.3862943611198906,6.121351807942404,5,1,2,512
15472,114,1,371.56,4.74493212836325,5.920398098674122,1,1,1,111
15473,15,7,1771.2,2.772588722239781,7.479976991613202,4,4,4,444
15475,78,1,454.10999999999996,4.3694478524670215,6.120539147973894,2,1,2,212
15478,41,2,1399.92,3.7376696182833684,7.244884442636672,3,2,4,324
15480,117,1,905.5,4.770684624465665,6.809591030194905,1,1,3,113
15483,162,4,225.26,5.093750200806762,5.421684780498321,1,4,1,141
15484,2,4,3590.41,1.0986122886681098,8.186300162033392,5,4,5,545
15485,31,3,2564.5,3.4657359027997265,7.849908670382019,3,3,4,334
15489,23,3,1134.28,3.1780538303479458,7.034634595526282,4,3,3,433
15491,96,6,3100.09,4.574710978503383,8.039508941575132,1,4,5,145
15492,29,2,659.4599999999999,3.4011973816621555,6.492936561946857,3,2,2,322
15493,33,5,1953.41,3.5263605246161616,7.577843636590285,3,4,4,344
15494,22,2,1280.58,3.1354942159291497,7.155848970699195,4,2,4,424
15497,18,2,1262.2,2.9444389791664403,7.141403462941432,4,2,4,424
15500,9,4,1131.56,2.302585092994046,7.032235836086242,4,4,3,443
15505,53,5,3610.96,3.9889840465642745,8.192005840278435,2,4,5,245
15506,23,3,972.08,3.1780538303479458,6.880466298744467,4,3,3,433
15507,172,1,475.86,5.153291594497779,6.167222946760261,1,1,2,112
15508,190,6,1000.27,5.25227342804663,6.909024473214282,1,4,3,143
15511,12,5,900.53,2.5649493574615367,6.804093319959892,4,4,3,443
15512,156,2,121.0,5.056245805348308,4.804021044733257,1,2,1,121
15514,13,11,4023.7200000000003,2.6390573296152584,8.3002106222155,4,5,5,455
15517,234,1,267.03,5.459585514144159,5.591098914544516,1,1,1,111
15518,65,8,1921.55,4.189654742026425,7.561407708843943,2,5,4,254
15520,2,1,343.5,1.0986122886681098,5.842094090453713,5,1,1,511
15521,41,8,3000.2,3.7376696182833684,8.006767487671574,3,5,5,355
15522,33,2,397.99,3.5263605246161616,5.988936353919148,3,2,2,322
15523,85,1,412.01000000000005,4.454347296253507,6.023471805742962,2,1,2,212
15524,25,1,440.0,3.258096538021482,6.089044875446846,3,1,2,312
15525,3,3,734.37,1.3862943611198906,6.600373773909423,5,3,3,533
15526,34,2,148.44,3.5553480614894135,5.006894974480533,3,2,1,321
15527,19,8,2428.53,2.995732273553991,7.7954531019895175,4,5,4,454
15528,255,1,229.33,5.545177444479562,5.4395130632148145,1,1,1,111
15529,23,11,3962.6,3.1780538303479458,8.284907982184745,4,5,5,455
15530,22,4,1497.31,3.1354942159291497,7.3120930852576205,4,4,4,444
15531,9,2,1972.39,2.302585092994046,7.587508155013856,4,2,4,424
15532,26,4,1564.73,3.295836866004329,7.356107447892678,3,4,4,344
15533,20,3,807.57,3.044522437723423,6.695267255355902,4,3,3,433
15535,174,4,502.9,5.1647859739235145,6.222377835686553,1,4,2,142
15539,8,1,538.46,2.1972245773362196,6.290568639224737,5,1,2,512
15540,12,1,213.3,2.5649493574615367,5.367376902479531,4,1,1,411
15543,289,1,127.86,5.66988092298052,4.858726543710496,1,1,1,111
15544,10,9,3546.71,2.3978952727983707,8.174057603899483,4,5,5,455
15545,55,2,288.96999999999997,4.02535169073515,5.669777469353516,2,2,1,221
15549,78,3,1681.46,4.3694478524670215,7.428012287090657,2,3,4,234
15550,5,4,575.63,1.791759469228055,6.357200812987149,5,4,2,542
15551,37,1,436.06,3.6375861597263857,6.080070485442007,3,1,2,312
15553,61,1,428.93,4.127134385045092,6.06362240473809,2,1,2,212
15554,278,1,217.2,5.631211781821365,5.38541207339897,1,1,1,111
15556,25,1,279.77,3.258096538021482,5.637535828837275,3,1,1,311
15557,29,1,468.91,3.4011973816621555,6.152541187005974,3,1,2,312
15561,12,4,800.59,2.5649493574615367,6.686597255202886,4,4,3,443
15563,23,4,1400.44,3.1780538303479458,7.245255558414779,4,4,4,444
15565,51,2,173.16,3.9512437185814275,5.159974416926292,2,2,1,221
15567,19,1,186.01,2.995732273553991,5.231162091360629,4,1,1,411
15568,3,3,758.29,1.3862943611198906,6.6323837861074395,5,3,3,533
15569,104,5,1375.71,4.653960350157523,7.227451873789157,1,4,4,144
15570,8,12,4148.82,2.1972245773362196,8.33082023879011,5,5,5,555
15571,12,4,650.4300000000001,2.5649493574615367,6.47916994643317,4,4,2,442
15572,5,7,2533.42,1.791759469228055,7.837720093003111,5,4,4,544
15573,32,2,591.1899999999999,3.4965075614664802,6.383827529337818,3,2,2,322
15574,178,4,675.64,5.187385805840755,6.517139373724178,1,4,2,142
15576,38,1,921.37,3.6635616461296463,6.826946444575113,3,1,3,313
15577,152,3,258.88,5.030437921392435,5.5602199860123305,1,3,1,131
15578,163,1,127.1,5.099866427824199,4.852811208902689,1,1,1,111
15579,69,2,327.6,4.248495242049359,5.794841205603168,2,2,1,221
15581,121,13,3675.77,4.804021044733257,8.20978992835222,1,5,5,155
15582,25,3,682.9100000000001,3.258096538021482,6.527826330017913,3,3,2,332
15584,24,4,720.86,3.2188758248682006,6.581831214273488,3,4,3,343
15585,177,1,455.3,5.181783550292085,6.123150487933357,1,1,2,112
15587,51,4,913.6800000000001,3.9512437185814275,6.818574277330894,2,4,3,243
15589,256,3,478.53000000000003,5.54907608489522,6.172806457538428,1,3,2,132
15592,47,1,388.58,3.871201010907891,5.965069235748451,3,1,2,312
15593,71,1,199.8,4.276666119016055,5.302309387817574,2,1,1,211
15594,16,5,1771.78,2.833213344056216,7.48030421490088,4,4,4,444
15596,101,5,1406.59,4.624972813284271,7.249634301131203,1,4,4,144
15597,36,1,324.57,3.6109179126442243,5.785577492291319,3,1,1,311
15598,54,1,240.68,4.007333185232471,5.487614537078416,2,1,1,211
15599,27,2,761.74,3.332204510175204,6.636917213055248,3,2,3,323
15602,9,9,1297.8700000000001,2.302585092994046,7.16924993468027,4,5,4,454
15604,53,1,216.39,3.9889840465642745,5.381692975469088,2,1,1,211
15605,37,5,1198.23,3.6375861597263857,7.089434963153261,3,4,3,343
15606,62,9,2920.16,4.143134726391533,7.9797360766493295,2,5,5,255
15608,29,4,1093.68,3.4011973816621555,6.998217362097996,3,4,3,343
15609,185,1,298.48,5.225746673713202,5.702047637362485,1,1,1,111
15610,52,1,112.46000000000001,3.970291913552122,4.731450351898421,2,1,1,211
15611,10,13,1591.45,2.3978952727983707,7.373028989779162,4,5,4,454
15612,37,2,195.15,3.6375861597263857,5.278879672655561,3,2,1,321
15618,33,4,776.851,3.5263605246161616,6.656534989127213,3,4,3,343
15619,11,1,336.40000000000003,2.4849066497880004,5.821269170111868,4,1,1,411
15620,57,3,1553.18,4.060443010546419,7.348703354335633,2,3,4,234
15621,5,4,1293.03,1.791759469228055,7.165516658717914,5,4,4,544
15622,44,9,3709.56,3.8066624897703196,8.2189380876069,3,5,5,355
15623,142,1,301.03,4.962844630259907,5.7105263501895465,1,1,1,111
15624,117,4,588.13,4.770684624465665,6.3786468723710446,1,4,2,142
15625,104,4,1534.26,4.653960350157523,7.336455026785429,1,4,4,144
15626,75,2,675.8,4.330733340286331,6.517375808292013,2,2,2,222
15628,5,9,2870.2400000000002,1.791759469228055,7.962499271193586,5,5,5,555
15630,46,2,1186.35,3.8501476017100584,7.079479212140812,3,2,3,323
15632,16,8,3285.31,2.833213344056216,8.097520633770152,4,5,5,455
15634,18,1,243.55,2.9444389791664403,5.499419786985366,4,1,1,411
15636,90,2,724.76,4.51085950651685,6.587219381659278,2,2,3,223
15637,53,1,223.36,3.9889840465642745,5.413251904640136,2,1,1,211
15639,135,1,425.32,4.912654885736052,6.055190237988527,1,1,2,112
15641,106,4,1887.2,4.672828834461906,7.543379273298417,1,4,4,144
15643,192,3,664.0,5.262690188904886,6.499787040655854,1,3,2,132
15644,167,4,803.54,5.123963979403259,6.6902706855196055,1,4,3,143
15645,19,1,612.01,2.995732273553991,6.418381249016855,4,1,2,412
15646,158,3,447.64000000000004,5.0689042022202315,6.106220784406171,1,3,2,132
15648,205,2,639.5,5.327876168789581,6.4622491213367885,1,2,2,122
15651,37,3,646.3,3.6375861597263857,6.472809865551464,3,3,2,332
15652,92,1,337.74,4.532599493153256,5.825232851462975,2,1,1,211
15653,93,2,877.4399999999999,4.543294782270004,6.7781476070590925,2,2,3,223
15654,10,2,922.53,2.3978952727983707,6.828203284222655,4,2,3,423
15655,244,1,560.67,5.501258210544727,6.330914488818843,1,1,2,112
15656,46,4,748.5,3.8501476017100584,6.619406317542652,3,4,3,343
15658,191,5,1024.1000000000001,5.2574953720277815,6.932545447789356,1,4,3,143
15659,44,1,306.45,3.8066624897703196,5.7283124723994785,3,1,1,311
15660,26,9,1600.86,3.295836866004329,7.378920733047961,3,5,4,354
15663,107,1,138.14,4.68213122712422,4.935480620495495,1,1,1,111
15664,51,1,386.43,3.9512437185814275,5.959535187313809,2,1,1,211
15665,169,2,2222.21,5.135798437050262,7.706707376439049,1,2,4,124
15667,40,1,301.32,3.713572066704308,5.711486059041233,3,1,1,311
15669,41,4,684.34,3.7376696182833684,6.529915065486092,3,4,3,343
15670,297,1,173.05,5.697093486505405,5.159342614257448,1,1,1,111
15671,19,7,2657.13,2.995732273553991,7.885378147031288,4,4,4,444
15673,89,4,2726.23,4.499809670330265,7.911041721056532,2,4,5,245
15674,74,5,2446.6,4.31748811353631,7.802863231588385,2,4,4,244
15675,82,3,323.69,4.418840607796598,5.782870880975165,2,3,1,231
15676,19,3,3435.76,2.995732273553991,8.142284446073054,4,3,5,435
15677,50,1,657.23,3.9318256327243257,6.489554414321968,3,1,2,312
15678,53,1,352.7,3.9889840465642745,5.868449096211435,2,1,1,211
15679,25,4,781.28,3.258096538021482,6.6622127327244485,3,4,3,343
15680,10,3,1333.68,2.3978952727983707,7.1964468417270915,4,3,4,434
15681,26,5,1426.16,3.295836866004329,7.263441734527154,3,4,4,344
15683,118,1,193.75,4.77912349311153,5.271716684750857,1,1,1,111
15687,9,9,2993.1,2.302585092994046,8.004398964555403,4,5,5,455
15689,120,2,254.1,4.795790545596741,5.541655625147766,1,2,1,121
15690,5,2,239.76,1.791759469228055,5.48380058667957,5,2,1,521
15691,253,1,136.8,5.537334267018537,4.925803358579558,1,1,1,111
15692,29,1,191.04,3.4011973816621555,5.25770368366274,3,1,1,311
15695,267,2,409.98,5.5909869805108565,6.018544551511725,1,2,2,122
15696,34,8,2711.11,3.5553480614894135,7.905482208709709,3,5,5,355
15699,18,1,309.65,2.9444389791664403,5.738666876509702,4,1,1,411
15700,173,2,696.68,5.159055299214529,6.54776054491873,1,2,3,123
15701,3,4,1529.0,1.3862943611198906,7.333023014386481,5,4,4,544
15703,265,1,211.5,5.583496308781699,5.358941988364472,1,1,1,111
15704,141,4,2293.62,4.955827057601261,7.738322531443156,1,4,4,144
15705,202,1,143.1,5.313205979041787,4.970507503005476,1,1,1,111
15706,64,4,1060.56,4.174387269895637,6.967494803332995,2,4,3,243
15707,36,4,916.98,3.6109179126442243,6.822175603890787,3,4,3,343
15708,41,7,3235.25,3.7376696182833684,8.082170531065747,3,4,5,345
15709,284,1,133.25,5.652489180268651,4.899703733388974,1,1,1,111
15712,10,5,1072.3600000000001,2.3978952727983707,6.978549194282216,4,4,3,443
15713,144,2,356.7,4.976733742420574,5.879694646264972,1,2,1,121
15714,12,2,330.03000000000003,2.5649493574615367,5.802209005711098,4,2,1,421
15716,146,4,1101.1100000000001,4.990432586778736,7.004981803243121,1,4,3,143
15717,235,1,150.3,5.4638318050256105,5.01926462079431,1,1,1,111
15719,33,13,5030.07,3.5263605246161616,8.523387964129368,3,5,5,355
15720,25,1,598.73,3.258096538021482,6.3964795539357615,3,1,2,312
15721,12,1,471.40000000000003,2.5649493574615367,6.157826084323207,4,1,2,412
15722,36,5,2211.21,3.6109179126442243,7.701747294844882,3,4,4,344
15724,202,2,218.25,5.313205979041787,5.390212631252292,1,2,1,121
15725,16,1,415.25,2.833213344056216,6.031286041294654,4,1,2,412
15727,17,7,5159.06,2.8903717578961645,8.548703486314981,4,4,5,445
15730,66,3,1120.88,4.204692619390966,7.022761128491225,2,3,3,233
15732,213,2,294.12,5.365976015021851,5.68738205328842,1,2,1,121
15733,283,1,162.3,5.648974238161206,5.095588999976419,1,1,1,111
15734,115,2,1339.45,4.7535901911063645,7.200760657465263,1,2,4,124
15737,15,8,1188.1200000000001,2.772588722239781,7.080968816745364,4,5,3,453
15739,67,1,449.12,4.219507705176107,6.109514213881797,2,1,2,212
15740,50,1,154.88,3.9318256327243257,5.049086480470509,3,1,1,311
15743,17,4,775.96,2.8903717578961645,6.655388868991024,4,4,3,443
15745,20,4,1094.59,3.044522437723423,6.999048309928502,4,4,3,443
15746,135,1,196.88,4.912654885736052,5.287660786359508,1,1,1,111
15747,13,3,946.64,2.6390573296152584,6.85397468329749,4,3,3,433
15748,41,1,144.36,3.7376696182833684,4.979213424087916,3,1,1,311
15750,3,8,2463.05,1.3862943611198906,7.809561616655318,5,5,4,554
15752,40,7,2626.6,3.713572066704308,7.873826161018318,3,4,4,344
15754,52,3,458.57,3.970291913552122,6.130291269692714,2,3,2,232
15755,11,6,2364.25,2.4849066497880004,7.768639003584553,4,4,4,444
15756,62,4,528.01,4.143134726391533,6.271007335271311,2,4,2,242
15757,66,2,714.42,4.204692619390966,6.572869782822179,2,2,3,223
15758,25,1,205.25,3.258096538021482,5.32908902521479,3,1,1,311
15759,219,3,253.04,5.393627546352362,5.537491734934774,1,3,1,131
15762,66,2,583.75,4.204692619390966,6.371184405464288,2,2,2,222
15763,32,2,1086.92,3.4965075614664802,6.992022895300703,3,2,3,323
15764,89,6,3279.97,4.499809670330265,8.095894389365505,2,4,5,245
15766,65,1,315.06,4.189654742026425,5.755932068980957,2,1,1,211
15768,116,3,621.8299999999999,4.762173934797756,6.434273608356567,1,3,2,132
15773,6,1,635.6800000000001,1.9459101490553132,6.4562671745616536,5,1,2,512
15774,69,1,270.8,4.248495242049359,5.605066501717044,2,1,1,211
15776,134,1,241.62,4.90527477843843,5.491496433342773,1,1,1,111
15777,242,4,1047.11,5.493061443340548,6.954743821204941,1,4,3,143
15780,184,3,475.28000000000003,5.220355825078324,6.166005916582974,1,3,2,132
15781,26,3,345.46,3.295836866004329,5.847767371850795,3,3,1,331
15782,10,3,2614.7400000000002,2.3978952727983707,7.869302319258532,4,3,4,434
15783,11,1,246.3,2.4849066497880004,5.510602174527371,4,1,1,411
15785,33,5,2328.9700000000003,3.5263605246161616,7.753610670940375,3,4,4,344
15786,47,3,4919.0,3.871201010907891,8.501063809486354,3,3,5,335
15787,27,3,933.26,3.332204510175204,6.839754772081388,3,3,3,333
15790,11,1,218.75,2.4849066497880004,5.392490536565286,4,1,1,411
15791,44,2,1612.69,3.8066624897703196,7.386278760989393,3,2,4,324
15793,15,3,965.61,2.772588722239781,6.873795104898541,4,3,3,433
15795,150,1,610.01,5.017279836814924,6.415113325649775,1,1,2,112
15796,2,8,2708.61,1.0986122886681098,7.904559992078387,5,5,5,555
15797,114,4,2207.4,4.74493212836325,7.70002355040989,1,4,4,144
15799,76,3,884.14,4.343805421853684,6.785745824587275,2,3,3,233
15800,108,2,696.89,4.6913478822291435,6.548061497220062,1,2,3,123
15801,47,3,1063.95,3.871201010907891,6.97068312868461,3,3,3,333
15802,143,1,451.42,4.969813299576001,6.11461095192969,1,1,2,112
15803,52,1,415.82000000000005,3.970291913552122,6.032654473932845,2,1,2,212
15804,1,13,4206.39,0.6931471805599453,8.344597781932357,5,5,5,555
15806,47,3,784.58,3.871201010907891,6.666422298467717,3,3,3,333
15807,51,3,903.9,3.9512437185814275,6.807824440357088,2,3,3,233
15808,307,4,3651.27,5.730099782973574,8.20310417107402,1,4,5,145
15809,37,5,515.77,3.6375861597263857,6.247597901247849,3,4,2,342
15810,79,4,1391.98,4.382026634673881,7.239200616174941,2,4,4,244
15811,23,6,2218.62,3.1780538303479458,7.705091289043697,4,4,4,444
15812,108,5,1801.14,4.6913478822291435,7.496730126604398,1,4,4,144
15813,208,2,1303.9099999999999,5.342334251964811,7.173889351861321,1,2,4,124
15814,17,4,1945.33,2.8903717578961645,7.573700826991937,4,4,4,444
15815,64,5,2100.6,4.174387269895637,7.65045423837133,2,4,4,244
15819,50,4,1905.45,3.9318256327243257,7.552998152884997,3,4,4,344
15821,45,2,570.96,3.828641396489095,6.349069058864647,3,2,2,322
15822,4,2,885.47,1.6094379124341003,6.787247283994098,5,2,3,523
15825,173,1,532.94,5.159055299214529,6.2802834730968256,1,1,2,112
15826,57,3,1654.31,4.060443010546419,7.411743581448863,2,3,4,234
15829,100,2,636.14,4.61512051684126,6.456989411643809,1,2,2,122
15830,38,1,576.0,3.6635616461296463,6.3578422665081,3,1,2,312
15831,59,3,794.64,4.0943445622221,6.67914682223686,2,3,3,233
15832,255,1,836.79,5.545177444479562,6.7307674724187825,1,1,3,113
15834,71,4,2225.15,4.276666119016055,7.708028915009937,2,4,4,244
15835,45,4,954.09,3.828641396489095,6.861805576878038,3,4,3,343
15836,51,1,137.37,3.9512437185814275,4.929931256681293,2,1,1,211
15837,65,1,391.98,4.189654742026425,5.97375871998905,2,1,2,212
15839,34,3,1048.49,3.5553480614894135,6.9560596108684605,3,3,3,333
15840,59,2,355.56,4.0943445622221,5.876502528638301,2,2,1,221
15841,73,4,1224.06,4.30406509320417,7.110745101371203,2,4,3,243
15843,304,1,118.95000000000002,5.720311776607412,4.787074989285704,1,1,1,111
15844,47,1,130.73999999999998,3.871201010907891,4.880830283212546,3,1,1,311
15845,18,8,3711.77,2.9444389791664403,8.219533507739182,4,5,5,455
15847,39,2,389.27,3.6888794541139363,5.966838807281578,3,2,2,322
15850,20,2,234.88,3.044522437723423,5.463323201132304,4,2,1,421
15852,187,2,160.71,5.236441962829949,5.085804607589853,1,2,1,121
15854,5,12,2969.12,1.791759469228055,7.996357635020928,5,5,5,555
15855,137,5,712.24,4.927253685157205,6.569817969665846,1,4,3,143
15857,19,1,297.0,2.995732273553991,5.697093486505405,4,1,1,411
15858,16,5,1427.57,2.833213344056216,7.264429222920369,4,4,4,444
15860,41,8,965.16,3.7376696182833684,6.87332945196712,3,5,3,353
15861,13,8,3146.92,2.6390573296152584,8.054497196253768,4,5,5,455
15862,9,4,832.88,2.302585092994046,6.726089507114236,4,4,3,443
15864,23,6,1936.3200000000002,3.1780538303479458,7.569060853685924,4,4,4,444
15865,41,3,895.13,3.7376696182833684,6.798085491736212,3,3,3,333
15866,102,1,211.89,4.634728988229636,5.3607756003876466,1,1,1,111
15869,278,2,149.64,5.631211781821365,5.014892884348897,1,2,1,121
15870,33,1,351.44,3.5263605246161616,5.864880394998529,3,1,1,311
15872,15,2,316.25,2.772588722239781,5.759690106594497,4,2,1,421
15874,64,7,4405.88,4.174387269895637,8.390922235063499,2,4,5,245
15877,2,2,490.33,1.0986122886681098,6.197115999797643,5,2,2,522
15882,199,4,516.36,5.298317366548036,6.248738957138337,1,4,2,142
15883,3,2,396.48,1.3862943611198906,5.9851446183631625,5,2,2,522
15885,93,3,379.35,4.543294782270004,5.9410918814433105,2,3,1,231
15886,61,1,181.09,4.127134385045092,5.204501070343752,2,1,1,211
15888,81,1,168.31,4.406719247264253,5.131731354140141,2,1,1,211
15889,157,2,420.07,5.062595033026967,6.042799090644775,1,2,2,122
15891,227,1,511.68,5.429345628954441,6.239651868861623,1,1,2,112
15894,254,2,258.25,5.541263545158426,5.557792847109637,1,2,1,121
15895,150,1,179.17,5.017279836814924,5.1939008496276085,1,1,1,111
15897,195,2,208.59,5.278114659230517,5.345153241385068,1,2,1,121
15898,2,5,1383.83,1.0986122886681098,7.233332667405506,5,4,4,544
15900,24,1,337.28,3.2188758248682006,5.8238739549140215,3,1,1,311
15901,17,3,351.73,2.8903717578961645,5.86570289174782,4,3,1,431
15903,10,7,5126.76,2.3978952727983707,8.54242419563319,4,4,5,445
15904,9,1,164.68,2.302585092994046,5.110058217087329,4,1,1,411
15906,20,7,1567.69,3.044522437723423,7.357996155136706,4,4,4,444
15907,4,3,882.72,1.6094379124341003,6.784140270382827,5,3,3,533
15909,174,1,191.94,5.1647859739235145,5.262379259742407,1,1,1,111
15910,1,8,1228.88,0.6931471805599453,7.114671882631472,5,5,3,553
15912,179,2,264.62,5.19295685089021,5.582066715972105,1,2,1,121
15916,17,8,1502.8600000000001,2.8903717578961645,7.3157904150707145,4,5,4,454
15917,248,1,123.1,5.517452896464707,4.821087692210561,1,1,1,111
15918,191,2,334.23,5.2574953720277815,5.814816863409831,1,2,1,121
15919,20,2,525.69,3.044522437723423,6.266612140168987,4,2,2,422
15920,155,4,167.5,5.049856007249537,5.126935749792416,1,4,1,141
15921,173,1,323.03000000000003,5.159055299214529,5.780836104098492,1,1,1,111
15925,195,1,207.15,5.278114659230517,5.3382589736409845,1,1,1,111
15930,68,1,426.63,4.23410650459726,6.058258335716989,2,1,2,212
15932,5,8,2495.87,1.791759469228055,7.822793226449505,5,5,4,554
15933,22,3,1107.46,3.1354942159291497,7.010726943606016,4,3,3,433
15935,240,2,416.86,5.484796933490655,6.035146448194105,1,2,2,122
15937,65,1,145.35,4.189654742026425,4.986001013137895,2,1,1,211
15938,113,5,404.58,4.736198448394496,6.0053181413965175,1,4,2,142
15942,134,1,337.44,4.90527477843843,5.8243468240563,1,1,1,111
15944,277,1,325.1,5.627621113690637,5.787204082795274,1,1,1,111
15947,83,1,1708.24,4.430816798843313,7.443804106257556,2,1,4,214
15948,9,2,955.24,2.302585092994046,6.863008927569726,4,2,3,423
15949,17,2,364.72,2.8903717578961645,5.901868013296226,4,2,1,421
15950,32,4,1744.71,3.4965075614664802,7.464916628675443,3,4,4,344
15951,9,2,708.22,2.302585092994046,6.56416577459204,4,2,3,423
15952,34,4,781.91,3.5553480614894135,6.663017746855669,3,4,3,343
15953,16,8,1657.28,2.833213344056216,7.413536199603394,4,5,4,454
15957,32,1,428.89,3.4965075614664802,6.063529362008149,3,1,2,312
15963,20,2,470.76,3.044522437723423,6.156470381692249,4,2,2,422
15965,18,4,808.87,2.9444389791664403,6.696873740958812,4,4,3,443
15967,24,2,397.68,3.2188758248682006,5.988159090099256,3,2,2,322
15969,3,3,666.1,1.3862943611198906,6.502939959715469,5,3,2,532
15970,304,1,314.1,5.720311776607412,5.752890048763229,1,1,1,111
